"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2019-08-10,28.8,7.549664967,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",1972.442,NA,NA,"2019-08-10"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2019-08-10,28.8,7.549090376,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",1972.442,NA,NA,"2019-08-10"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2019-08-10,28.8,7.563150294,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",1972.442,NA,NA,"2019-08-10"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2019-08-10,28.8,7.569084489,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",1972.442,NA,NA,"2019-08-10"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2019-08-10,28.8,7.591060622,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",1972.442,NA,NA,"2019-08-10"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2019-08-10,28.8,7.601499656,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",1972.442,NA,NA,"2019-08-10"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-08-29,29.99,7.47182662565748,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2032.35255,NA,NA,"2018-08-29"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-08-29,29.99,7.11559257852205,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2032.35255,NA,NA,"2018-08-29"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-08-29,29.99,7.11694948569439,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2032.35255,NA,NA,"2018-08-29"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-08-29,29.99,7.0578580486228,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2032.35255,NA,NA,"2018-08-29"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-08-29,29.99,7.53247437982311,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2032.35255,NA,NA,"2018-08-29"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-08-29,29.99,7.53893460353493,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2032.35255,NA,NA,"2018-08-29"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.6228038149988,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.61750507560371,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.10379940248934,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.10683320407696,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.61560559982295,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.61652349549946,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,6.87553033712579,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,6.83464496341236,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.62147017398454,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.62151786740304,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.05489780780668,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-09-11,30.26,7.04526205378974,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2045.9457,NA,NA,"2018-09-11"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-09-19,30.31,7.48028640448751,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2048.46295,NA,NA,"2018-09-19"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-09-19,30.31,7.06968081337156,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2048.46295,NA,NA,"2018-09-19"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-09-19,30.31,7.49240436044746,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2048.46295,NA,NA,"2018-09-19"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-09-19,30.31,7.06276855294229,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2048.46295,NA,NA,"2018-09-19"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-09-19,30.31,7.48872304452297,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2048.46295,NA,NA,"2018-09-19"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-09-19,30.31,6.93576773077416,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2048.46295,NA,NA,"2018-09-19"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.55132290859374,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.55956182053962,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.09953572231084,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.07562554226087,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.55956182053962,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.56738833225271,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.08099396119344,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.08099396119344,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.5419979196504,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.56248101508643,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.06105176131159,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-10-02,28.27,7.03225908907723,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",1945.75915,NA,NA,"2018-10-02"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.53840583545442,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.51751948103017,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.11361190776873,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.10262949552399,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.50083406240702,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.52407389379294,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,6.89044732487059,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.01107459455402,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.50478778103776,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.52138624497184,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.01803911654153,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-10-09,28.27,7.03225908907723,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",1945.75915,NA,NA,"2018-10-09"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.51806198609256,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,6.92676685304784,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,6.9854121642709,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.05573456131159,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,6.99210516140671,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.50769459129523,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,6.96309875920728,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.06175575294229,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.52459970919718,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.50391671219196,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.51606904497184,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-10-24,30.79,7.51522466785082,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2072.62855,NA,NA,"2018-10-24"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.52712674051446,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.51488404845657,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.02146058892108,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.01314391654153,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.51336261325319,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.51564666785082,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.02020443099218,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.04199213503676,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.52582341452324,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,7.52018998307248,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,6.96158281206733,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-07,30.59,6.90391933196722,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2062.55955,NA,NA,"2018-11-07"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.54612644770097,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.5201835083909,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.00948485681107,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.06301507532481,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.5103385470686,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.52728637009386,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.86612913429992,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.92123921273299,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.51343002595652,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,7.52974891787208,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.90942327379704,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-14,29.68,6.9258543653535,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2016.7456,NA,NA,"2018-11-14"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.51294061325319,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.51522466785082,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.02103858892108,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.06470652031857,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2072.62855,NA,NA,"2018-11-21"
