#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
1,2/19/19 10:15,11.45,9,0,0
2,2/19/19 10:25,11.61,8.7,0,0
3,2/19/19 10:35,11.66,8.62,0,0
4,2/19/19 10:45,11.67,8.6,0,0
5,2/19/19 10:55,11.65,8.58,0,0
6,2/19/19 11:05,11.66,8.58,0,0
7,2/19/19 11:15,11.65,8.58,0,0
8,2/19/19 11:25,11.67,8.58,0,0
9,2/19/19 11:35,11.66,8.6,0,0
10,2/19/19 11:45,11.65,8.62,0,0
11,2/19/19 11:55,11.65,8.62,0,0
12,2/19/19 12:05,11.63,8.64,0,0
13,2/19/19 12:15,11.65,8.64,0,0
14,2/19/19 12:25,11.65,8.66,0,0
15,2/19/19 12:35,11.66,8.66,0,0
16,2/19/19 12:45,11.65,8.66,0,0
17,2/19/19 12:55,11.65,8.66,0,0
18,2/19/19 13:05,11.64,8.66,0,0
19,2/19/19 13:15,11.65,8.66,0,0
20,2/19/19 13:25,11.65,8.68,0,0
21,2/19/19 13:35,11.65,8.68,0,0
22,2/19/19 13:45,11.65,8.68,0,0
23,2/19/19 13:55,11.64,8.66,0,0
24,2/19/19 14:05,11.65,8.66,0,0
25,2/19/19 14:15,11.65,8.66,0,0
26,2/19/19 14:25,11.64,8.64,0,0
27,2/19/19 14:35,11.65,8.64,0,0
28,2/19/19 14:45,11.64,8.62,0,0
29,2/19/19 14:55,11.64,8.6,0,0
30,2/19/19 15:05,11.65,8.58,0,0
31,2/19/19 15:15,11.64,8.58,0,0
32,2/19/19 15:25,11.64,8.58,0,0
33,2/19/19 15:35,11.62,8.58,0,0
34,2/19/19 15:45,11.62,8.58,0,0
35,2/19/19 15:55,11.63,8.58,0,0
36,2/19/19 16:05,11.63,8.58,0,0
37,2/19/19 16:15,11.62,8.58,0,0
38,2/19/19 16:25,11.62,8.58,0,0
39,2/19/19 16:35,11.63,8.56,0,0
40,2/19/19 16:45,11.61,8.56,0,0
41,2/19/19 16:55,11.61,8.56,0,0
42,2/19/19 17:05,11.6,8.56,0,0
43,2/19/19 17:15,11.59,8.56,0,0
44,2/19/19 17:25,11.59,8.56,0,0
45,2/19/19 17:35,11.59,8.58,0,0
46,2/19/19 17:45,11.57,8.6,0,0
47,2/19/19 17:55,11.55,8.62,0,0
48,2/19/19 18:05,11.54,8.64,0,0
49,2/19/19 18:15,11.54,8.66,0,0
50,2/19/19 18:25,11.51,8.7,0,0
51,2/19/19 18:35,11.5,8.72,0,0
52,2/19/19 18:45,11.49,8.74,0,0
53,2/19/19 18:55,11.5,8.76,0,0
54,2/19/19 19:05,11.48,8.76,0,0
55,2/19/19 19:15,11.46,8.78,0,0
56,2/19/19 19:25,11.46,8.8,0,0
57,2/19/19 19:35,11.47,8.8,0,0
58,2/19/19 19:45,11.46,8.8,0,0
59,2/19/19 19:55,11.46,8.82,0,0
60,2/19/19 20:05,11.46,8.82,0,0
61,2/19/19 20:15,11.45,8.82,0,0
62,2/19/19 20:25,11.46,8.8,0,0
63,2/19/19 20:35,11.47,8.8,0,0
64,2/19/19 20:45,11.46,8.8,0,0
65,2/19/19 20:55,11.46,8.8,0,0
66,2/19/19 21:05,11.48,8.78,0,0
67,2/19/19 21:15,11.47,8.78,0,0
68,2/19/19 21:25,11.48,8.76,0,0
69,2/19/19 21:35,11.48,8.76,0,0
70,2/19/19 21:45,11.48,8.76,0,0
71,2/19/19 21:55,11.49,8.76,0,0
72,2/19/19 22:05,11.46,8.76,0,0
73,2/19/19 22:15,11.47,8.76,0,0
74,2/19/19 22:25,11.5,8.74,0,0
75,2/19/19 22:35,11.5,8.74,0,0
76,2/19/19 22:45,11.49,8.72,0,0
77,2/19/19 22:55,11.52,8.68,0,0
78,2/19/19 23:05,11.53,8.64,0,0
79,2/19/19 23:15,11.55,8.58,0,0
80,2/19/19 23:25,11.55,8.54,0,0
81,2/19/19 23:35,11.57,8.5,0,0
82,2/19/19 23:45,11.57,8.48,0,0
83,2/19/19 23:55,11.58,8.46,0,0
84,2/20/19 0:05,11.59,8.44,0,0
85,2/20/19 0:15,11.6,8.42,0,0
86,2/20/19 0:25,11.59,8.4,0,0
87,2/20/19 0:35,11.61,8.4,0,0
88,2/20/19 0:45,11.6,8.38,0,0
89,2/20/19 0:55,11.59,8.38,0,0
90,2/20/19 1:05,11.62,8.38,0,0
91,2/20/19 1:15,11.6,8.38,0,0
92,2/20/19 1:25,11.6,8.38,0,0
93,2/20/19 1:35,11.6,8.38,0,0
94,2/20/19 1:45,11.6,8.4,0,0
95,2/20/19 1:55,11.6,8.4,0,0
96,2/20/19 2:05,11.6,8.42,0,0
97,2/20/19 2:15,11.59,8.42,0,0
98,2/20/19 2:25,11.59,8.42,0,0
99,2/20/19 2:35,11.58,8.42,0,0
100,2/20/19 2:45,11.58,8.44,0,0
101,2/20/19 2:55,11.57,8.46,0,0
102,2/20/19 3:05,11.56,8.46,0,0
103,2/20/19 3:15,11.57,8.48,0,0
104,2/20/19 3:25,11.56,8.5,0,0
105,2/20/19 3:35,11.54,8.5,0,0
106,2/20/19 3:45,11.53,8.52,0,0
107,2/20/19 3:55,11.56,8.52,0,0
108,2/20/19 4:05,11.53,8.52,0,0
109,2/20/19 4:15,11.55,8.52,0,0
110,2/20/19 4:25,11.53,8.54,0,0
111,2/20/19 4:35,11.54,8.54,0,0
112,2/20/19 4:45,11.53,8.56,0,0
113,2/20/19 4:55,11.51,8.56,0,0
114,2/20/19 5:05,11.53,8.56,0,0
115,2/20/19 5:15,11.52,8.58,0,0
116,2/20/19 5:25,11.51,8.58,0,0
117,2/20/19 5:35,11.51,8.58,0,0
118,2/20/19 5:45,11.51,8.58,0,0
119,2/20/19 5:55,11.51,8.58,0,0
120,2/20/19 6:05,11.52,8.58,0,0
121,2/20/19 6:15,11.51,8.58,0,0
122,2/20/19 6:25,11.52,8.58,0,0
123,2/20/19 6:35,11.5,8.58,0,0
124,2/20/19 6:45,11.51,8.58,0,0
125,2/20/19 6:55,11.5,8.56,0,0
126,2/20/19 7:05,11.51,8.56,0,0
127,2/20/19 7:15,11.5,8.56,0,0
128,2/20/19 7:25,11.52,8.54,0,0
129,2/20/19 7:35,11.53,8.54,0,0
130,2/20/19 7:45,11.53,8.54,0,0
131,2/20/19 7:55,11.53,8.52,0,0
132,2/20/19 8:05,11.52,8.52,0,0
133,2/20/19 8:15,11.53,8.52,0,0
134,2/20/19 8:25,11.53,8.5,0,0
135,2/20/19 8:35,11.54,8.5,0,0
136,2/20/19 8:45,11.53,8.5,0,0
137,2/20/19 8:55,11.54,8.48,0,0
138,2/20/19 9:05,11.55,8.48,0,0
139,2/20/19 9:15,11.56,8.48,0,0
140,2/20/19 9:25,11.55,8.48,0,0
141,2/20/19 9:35,11.55,8.48,0,0
142,2/20/19 9:45,11.54,8.48,0,0
143,2/20/19 9:55,11.56,8.48,0,0
144,2/20/19 10:05,11.56,8.48,0,0
145,2/20/19 10:15,11.58,8.46,0,0
146,2/20/19 10:25,11.58,8.44,0,0
147,2/20/19 10:35,11.6,8.42,0,0
148,2/20/19 10:45,11.6,8.4,0,0
149,2/20/19 10:55,11.61,8.38,0,0
150,2/20/19 11:05,11.62,8.36,0,0
151,2/20/19 11:15,11.61,8.36,0,0
152,2/20/19 11:25,11.62,8.38,0,0
153,2/20/19 11:35,11.62,8.4,0,0
154,2/20/19 11:45,11.61,8.42,0,0
155,2/20/19 11:55,11.61,8.44,0,0
156,2/20/19 12:05,11.61,8.46,0,0
157,2/20/19 12:15,11.61,8.46,0,0
158,2/20/19 12:25,11.6,8.48,0,0
159,2/20/19 12:35,11.62,8.48,0,0
160,2/20/19 12:45,11.61,8.5,0,0
161,2/20/19 12:55,11.6,8.5,0,0
162,2/20/19 13:05,11.61,8.52,0,0
163,2/20/19 13:15,11.6,8.54,0,0
164,2/20/19 13:25,11.6,8.54,0,0
165,2/20/19 13:35,11.6,8.56,0,0
166,2/20/19 13:45,11.59,8.56,0,0
167,2/20/19 13:55,11.59,8.56,0,0
168,2/20/19 14:05,11.59,8.58,0,0
169,2/20/19 14:15,11.6,8.58,0,0
170,2/20/19 14:25,11.58,8.58,0,0
171,2/20/19 14:35,11.59,8.58,0,0
172,2/20/19 14:45,11.58,8.58,0,0
173,2/20/19 14:55,11.58,8.58,0,0
174,2/20/19 15:05,11.58,8.58,0,0
175,2/20/19 15:15,11.58,8.58,0,0
176,2/20/19 15:25,11.6,8.58,0,0
177,2/20/19 15:35,11.59,8.58,0,0
178,2/20/19 15:45,11.59,8.58,0,0
179,2/20/19 15:55,11.59,8.58,0,0
180,2/20/19 16:05,11.59,8.58,0,0
181,2/20/19 16:15,11.6,8.58,0,0
182,2/20/19 16:25,11.6,8.58,0,0
183,2/20/19 16:35,11.6,8.58,0,0
184,2/20/19 16:45,11.58,8.6,0,0
185,2/20/19 16:55,11.55,8.6,0,0
186,2/20/19 17:05,11.51,8.62,0,0
187,2/20/19 17:15,11.45,8.64,0,0
188,2/20/19 17:25,11.42,8.66,0,0
189,2/20/19 17:35,11.37,8.68,0,0
190,2/20/19 17:45,11.33,8.68,0,0
191,2/20/19 17:55,11.3,8.7,0,0
192,2/20/19 18:05,11.28,8.7,0,0
193,2/20/19 18:15,11.28,8.68,0,0
194,2/20/19 18:25,11.27,8.68,0,0
195,2/20/19 18:35,11.26,8.66,0,0
196,2/20/19 18:45,11.25,8.66,0,0
197,2/20/19 18:55,11.23,8.68,0,0
198,2/20/19 19:05,11.22,8.68,0,0
199,2/20/19 19:15,11.21,8.68,0,0
200,2/20/19 19:25,11.22,8.68,0,0
201,2/20/19 19:35,11.19,8.68,0,0
202,2/20/19 19:45,11.19,8.7,0,0
203,2/20/19 19:55,11.2,8.7,0,0
204,2/20/19 20:05,11.2,8.7,0,0
205,2/20/19 20:15,11.2,8.7,0,0
206,2/20/19 20:25,11.22,8.68,0,0
207,2/20/19 20:35,11.23,8.68,0,0
208,2/20/19 20:45,11.23,8.68,0,0
209,2/20/19 20:55,11.25,8.68,0,0
210,2/20/19 21:05,11.26,8.66,0,0
211,2/20/19 21:15,11.26,8.66,0,0
212,2/20/19 21:25,11.27,8.64,0,0
213,2/20/19 21:35,11.3,8.64,0,0
214,2/20/19 21:45,11.3,8.62,0,0
215,2/20/19 21:55,11.31,8.62,0,0
216,2/20/19 22:05,11.33,8.6,0,0
217,2/20/19 22:15,11.34,8.58,0,0
218,2/20/19 22:25,11.41,8.54,0,0
219,2/20/19 22:35,11.45,8.46,0,0
220,2/20/19 22:45,11.51,8.36,0,0
221,2/20/19 22:55,11.54,8.3,0,0
222,2/20/19 23:05,11.56,8.26,0,0
223,2/20/19 23:15,11.57,8.26,0,0
224,2/20/19 23:25,11.57,8.26,0,0
225,2/20/19 23:35,11.58,8.28,0,0
226,2/20/19 23:45,11.57,8.28,0,0
227,2/20/19 23:55,11.56,8.3,0,0
228,2/21/19 0:05,11.56,8.28,0,0
229,2/21/19 0:15,11.58,8.28,0,0
230,2/21/19 0:25,11.58,8.28,0,0
231,2/21/19 0:35,11.58,8.26,0,0
232,2/21/19 0:45,11.6,8.26,0,0
233,2/21/19 0:55,11.58,8.26,0,0
234,2/21/19 1:05,11.6,8.24,0,0
235,2/21/19 1:15,11.62,8.24,0,0
236,2/21/19 1:25,11.61,8.24,0,0
237,2/21/19 1:35,11.61,8.24,0,0
238,2/21/19 1:45,11.61,8.22,0,0
239,2/21/19 1:55,11.6,8.22,0,0
240,2/21/19 2:05,11.6,8.22,0,0
241,2/21/19 2:15,11.61,8.2,0,0
242,2/21/19 2:25,11.61,8.22,0,0
243,2/21/19 2:35,11.62,8.22,0,0
244,2/21/19 2:45,11.6,8.22,0,0
245,2/21/19 2:55,11.6,8.22,0,0
246,2/21/19 3:05,11.6,8.24,0,0
247,2/21/19 3:15,11.59,8.24,0,0
248,2/21/19 3:25,11.57,8.26,0,0
249,2/21/19 3:35,11.56,8.26,0,0
250,2/21/19 3:45,11.56,8.28,0,0
251,2/21/19 3:55,11.54,8.3,0,0
252,2/21/19 4:05,11.52,8.3,0,0
253,2/21/19 4:15,11.5,8.32,0,0
254,2/21/19 4:25,11.49,8.34,0,0
255,2/21/19 4:35,11.46,8.36,0,0
256,2/21/19 4:45,11.42,8.36,0,0
257,2/21/19 4:55,11.42,8.36,0,0
258,2/21/19 5:05,11.42,8.36,0,0
259,2/21/19 5:15,11.38,8.36,0,0
260,2/21/19 5:25,11.39,8.36,0,0
261,2/21/19 5:35,11.37,8.36,0,0
262,2/21/19 5:45,11.37,8.38,0,0
263,2/21/19 5:55,11.37,8.38,0,0
264,2/21/19 6:05,11.35,8.4,0,0
265,2/21/19 6:15,11.35,8.4,0,0
266,2/21/19 6:25,11.37,8.42,0,0
267,2/21/19 6:35,11.38,8.42,0,0
268,2/21/19 6:45,11.41,8.42,0,0
269,2/21/19 6:55,11.44,8.44,0,0
270,2/21/19 7:05,11.47,8.44,0,0
271,2/21/19 7:15,11.49,8.46,0,0
272,2/21/19 7:25,11.49,8.46,0,0
273,2/21/19 7:35,11.5,8.48,0,0
274,2/21/19 7:45,11.51,8.48,0,0
275,2/21/19 7:55,11.51,8.5,0,0
276,2/21/19 8:05,11.51,8.52,0,0
277,2/21/19 8:15,11.53,8.52,0,0
278,2/21/19 8:25,11.51,8.54,0,0
279,2/21/19 8:35,11.53,8.54,0,0
280,2/21/19 8:45,11.53,8.54,0,0
281,2/21/19 8:55,11.54,8.54,0,0
282,2/21/19 9:05,11.54,8.54,0,0
283,2/21/19 9:15,11.55,8.54,0,0
284,2/21/19 9:25,11.55,8.56,0,0
285,2/21/19 9:35,11.57,8.56,0,0
286,2/21/19 9:45,11.56,8.56,0,0
287,2/21/19 9:55,11.56,8.58,0,0
288,2/21/19 10:05,11.56,8.58,0,0
289,2/21/19 10:15,11.55,8.58,0,0
290,2/21/19 10:25,11.56,8.6,0,0
291,2/21/19 10:35,11.55,8.58,0,0
292,2/21/19 10:45,11.58,8.58,0,0
293,2/21/19 10:55,11.57,8.56,0,0
294,2/21/19 11:05,11.59,8.56,0,0
295,2/21/19 11:15,11.57,8.54,0,0
296,2/21/19 11:25,11.58,8.54,0,0
297,2/21/19 11:35,11.55,8.54,0,0
298,2/21/19 11:45,11.54,8.56,0,0
299,2/21/19 11:55,11.52,8.56,0,0
300,2/21/19 12:05,11.54,8.58,0,0
301,2/21/19 12:15,11.5,8.6,0,0
302,2/21/19 12:25,11.52,8.62,0,0
303,2/21/19 12:35,11.52,8.64,0,0
304,2/21/19 12:45,11.53,8.64,0,0
305,2/21/19 12:55,11.54,8.66,0,0
306,2/21/19 13:05,11.55,8.66,0,0
307,2/21/19 13:15,11.56,8.68,0,0
308,2/21/19 13:25,11.56,8.7,0,0
309,2/21/19 13:35,11.56,8.72,0,0
310,2/21/19 13:45,11.54,8.74,0,0
311,2/21/19 13:55,11.55,8.74,0,0
312,2/21/19 14:05,11.56,8.76,0,0
313,2/21/19 14:15,11.55,8.76,0,0
314,2/21/19 14:25,11.56,8.76,0,0
315,2/21/19 14:35,11.57,8.76,0,0
316,2/21/19 14:45,11.56,8.76,0,0
317,2/21/19 14:55,11.56,8.76,0,0
318,2/21/19 15:05,11.56,8.76,0,0
319,2/21/19 15:15,11.56,8.78,0,0
320,2/21/19 15:25,11.56,8.78,0,0
321,2/21/19 15:35,11.56,8.78,0,0
322,2/21/19 15:45,11.58,8.78,0,0
323,2/21/19 15:55,11.56,8.78,0,0
324,2/21/19 16:05,11.56,8.8,0,0
325,2/21/19 16:15,11.56,8.8,0,0
326,2/21/19 16:25,11.55,8.78,0,0
327,2/21/19 16:35,11.56,8.78,0,0
328,2/21/19 16:45,11.56,8.78,0,0
329,2/21/19 16:55,11.55,8.76,0,0
330,2/21/19 17:05,11.56,8.76,0,0
331,2/21/19 17:15,11.56,8.76,0,0
332,2/21/19 17:25,11.55,8.76,0,0
333,2/21/19 17:35,11.55,8.76,0,0
334,2/21/19 17:45,11.55,8.76,0,0
335,2/21/19 17:55,11.54,8.76,0,0
336,2/21/19 18:05,11.54,8.76,0,0
337,2/21/19 18:15,11.54,8.76,0,0
338,2/21/19 18:25,11.54,8.76,0,0
339,2/21/19 18:35,11.54,8.74,0,0
340,2/21/19 18:45,11.56,8.72,0,0
341,2/21/19 18:55,11.55,8.7,0,0
342,2/21/19 19:05,11.56,8.7,0,0
343,2/21/19 19:15,11.57,8.68,0,0
344,2/21/19 19:25,11.55,8.66,0,0
345,2/21/19 19:35,11.57,8.66,0,0
346,2/21/19 19:45,11.59,8.64,0,0
347,2/21/19 19:55,11.58,8.64,0,0
348,2/21/19 20:05,11.58,8.64,0,0
349,2/21/19 20:15,11.59,8.62,0,0
350,2/21/19 20:25,11.58,8.62,0,0
351,2/21/19 20:35,11.58,8.62,0,0
352,2/21/19 20:45,11.58,8.62,0,0
353,2/21/19 20:55,11.58,8.62,0,0
354,2/21/19 21:05,11.58,8.62,0,0
355,2/21/19 21:15,11.59,8.62,0,0
356,2/21/19 21:25,11.58,8.62,0,0
357,2/21/19 21:35,11.57,8.62,0,0
358,2/21/19 21:45,11.58,8.62,0,0
359,2/21/19 21:55,11.58,8.62,0,0
360,2/21/19 22:05,11.59,8.62,0,0
361,2/21/19 22:15,11.6,8.62,0,0
362,2/21/19 22:25,11.58,8.62,0,0
363,2/21/19 22:35,11.57,8.62,0,0
364,2/21/19 22:45,11.58,8.62,0,0
365,2/21/19 22:55,11.59,8.64,0,0
366,2/21/19 23:05,11.58,8.64,0,0
367,2/21/19 23:15,11.58,8.64,0,0
368,2/21/19 23:25,11.58,8.64,0,0
369,2/21/19 23:35,11.59,8.64,0,0
370,2/21/19 23:45,11.6,8.6,0,0
371,2/21/19 23:55,11.64,8.54,0,0
372,2/22/19 0:05,11.65,8.46,0,0
373,2/22/19 0:15,11.68,8.4,0,0
374,2/22/19 0:25,11.73,8.34,0,0
375,2/22/19 0:35,11.74,8.3,0,0
376,2/22/19 0:45,11.74,8.26,0,0
377,2/22/19 0:55,11.75,8.24,0,0
378,2/22/19 1:05,11.75,8.22,0,0
379,2/22/19 1:15,11.76,8.2,0,0
380,2/22/19 1:25,11.76,8.2,0,0
381,2/22/19 1:35,11.75,8.2,0,0
382,2/22/19 1:45,11.73,8.22,0,0
383,2/22/19 1:55,11.72,8.24,0,0
384,2/22/19 2:05,11.72,8.26,0,0
385,2/22/19 2:15,11.72,8.28,0,0
386,2/22/19 2:25,11.72,8.3,0,0
387,2/22/19 2:35,11.71,8.3,0,0
388,2/22/19 2:45,11.7,8.34,0,0
389,2/22/19 2:55,11.67,8.36,0,0
390,2/22/19 3:05,11.66,8.38,0,0
391,2/22/19 3:15,11.64,8.4,0,0
392,2/22/19 3:25,11.64,8.44,0,0
393,2/22/19 3:35,11.63,8.46,0,0
394,2/22/19 3:45,11.62,8.48,0,0
395,2/22/19 3:55,11.62,8.5,0,0
396,2/22/19 4:05,11.6,8.52,0,0
397,2/22/19 4:15,11.59,8.52,0,0
398,2/22/19 4:25,11.59,8.52,0,0
399,2/22/19 4:35,11.59,8.52,0,0
400,2/22/19 4:45,11.59,8.54,0,0
401,2/22/19 4:55,11.58,8.54,0,0
402,2/22/19 5:05,11.58,8.56,0,0
403,2/22/19 5:15,11.57,8.56,0,0
404,2/22/19 5:25,11.58,8.56,0,0
405,2/22/19 5:35,11.56,8.58,0,0
406,2/22/19 5:45,11.56,8.58,0,0
407,2/22/19 5:55,11.56,8.58,0,0
408,2/22/19 6:05,11.56,8.6,0,0
409,2/22/19 6:15,11.56,8.6,0,0
410,2/22/19 6:25,11.55,8.58,0,0
411,2/22/19 6:35,11.55,8.58,0,0
412,2/22/19 6:45,11.55,8.58,0,0
413,2/22/19 6:55,11.56,8.58,0,0
414,2/22/19 7:05,11.55,8.58,0,0
415,2/22/19 7:15,11.55,8.6,0,0
416,2/22/19 7:25,11.54,8.6,0,0
417,2/22/19 7:35,11.53,8.6,0,0
418,2/22/19 7:45,11.54,8.62,0,0
419,2/22/19 7:55,11.53,8.62,0,0
420,2/22/19 8:05,11.52,8.62,0,0
421,2/22/19 8:15,11.52,8.64,0,0
422,2/22/19 8:25,11.53,8.64,0,0
423,2/22/19 8:35,11.52,8.64,0,0
424,2/22/19 8:45,11.52,8.64,0,0
425,2/22/19 8:55,11.54,8.64,0,0
426,2/22/19 9:05,11.52,8.64,0,0
427,2/22/19 9:15,11.53,8.64,0,0
428,2/22/19 9:25,11.52,8.66,0,0
429,2/22/19 9:35,11.51,8.66,0,0
